;1075;1076;1077;1125;1126;1127;1128;1129;1130;1131;1132;1172;1173;1174;1175;1176;1177;1178;1179;1180;1181;1182;1183;1184;1221;1222;1223;1224;1225;1227;1228;1229;1230;1231;1232;1233;1234;1235;1272;1273;1274;1278;1279;1280;1281;1282;1283;1284;1285;1286;1287;1326;1327;1331;1332;1333;1334;1335;1336;1337;1338;1339;1376;1377;1378;1380;1382;1383;1384;1385;1386;1387;1388;1389;1390;1426;1431;1434;1435;1436;1437;1438;1439;1441;1442;1480;1482;1483;1530;1532;1533;1580;1630;1684;1733;1734;1783;2068;2069;2118;2119;2168
2015-02-01 00:00:00;53;97;38;104;260;610;901;1236;1220;198;41;31;69;40;16;36;1268;1614;1153;1029;587;861;332;11;51;62;38;43;11;781;1522;1262;1403;912;1254;908;403;158;44;46;34;53;62;314;805;843;150;40;354;251;74;172;239;46;409;407;217;29;45;122;42;19;85;96;89;33;16;141;619;163;37;42;32;31;30;50;32;1;9;37;35;19;12;16;7;18;47;18;15;28;33;11;10;0;3;25;62;47;6;54;24;32
2015-02-01 01:00:00;42;47;21;66;193;545;902;1170;1262;270;17;17;46;39;5;61;1539;1707;928;893;401;688;111;8;8;45;39;37;7;894;1507;1087;1243;861;1142;707;217;91;37;49;33;66;29;169;574;648;87;30;261;186;73;169;189;19;325;271;143;11;30;94;32;7;113;100;66;31;10;135;417;124;28;38;44;21;20;51;27;0;9;51;27;12;9;8;11;12;36;12;15;30;33;6;13;0;0;0;0;13;3;38;1;1
2015-02-01 02:00:00;25;30;8;60;153;512;845;967;1375;365;5;23;39;22;0;76;1476;1565;639;764;290;598;105;1;21;30;23;18;4;940;1443;1037;918;588;912;435;97;67;16;19;24;51;19;138;359;443;68;18;182;135;64;131;172;18;226;219;83;5;17;73;30;4;104;74;64;19;12;78;303;78;16;15;22;18;22;31;20;1;5;24;26;9;5;4;10;19;29;6;24;35;56;8;6;0;0;1;0;0;0;8;0;0
2015-02-01 03:00:00;21;17;4;22;81;323;477;706;1377;379;3;6;21;19;3;46;1106;1093;434;529;262;533;134;2;7;17;12;16;3;843;948;709;652;454;677;257;41;39;11;16;12;29;9;91;303;356;53;13;92;49;25;91;113;14;177;131;39;3;8;52;14;9;77;43;33;7;8;58;204;45;13;26;10;13;11;28;27;0;4;21;17;9;7;5;8;8;21;4;16;19;42;2;10;0;0;0;1;1;0;20;0;0
2015-02-01 04:00:00;8;12;4;22;65;188;187;316;669;188;2;1;18;10;3;22;555;502;270;289;181;455;180;1;11;12;13;15;3;391;542;360;390;383;474;151;40;27;4;13;11;24;13;76;154;218;69;0;47;49;12;50;75;13;112;58;37;2;10;38;16;11;52;17;27;3;4;38;130;35;17;8;22;14;15;22;18;1;8;25;18;9;3;3;9;36;20;8;25;21;58;8;16;0;0;4;0;0;0;20;0;5
2015-02-01 05:00:00;4;12;4;6;42;52;72;92;201;36;4;2;6;4;3;15;152;111;125;127;109;209;151;2;4;8;4;7;0;84;159;138;196;154;179;84;31;16;4;5;0;5;8;38;89;95;25;6;30;34;16;7;18;8;57;45;22;4;6;29;11;3;14;8;21;0;1;40;64;34;10;14;11;4;4;3;17;1;3;17;10;3;4;3;2;9;17;18;15;9;9;12;8;0;1;5;2;3;1;69;15;72
2015-02-01 06:00:00;9;12;9;11;41;45;50;65;66;18;4;1;8;8;2;8;50;78;116;130;156;185;79;6;1;1;6;3;1;49;129;133;146;160;157;134;67;40;3;7;1;11;9;37;113;99;28;16;52;81;26;9;21;9;81;72;73;11;26;41;17;7;11;12;9;4;4;44;125;74;26;17;13;17;9;3;13;2;9;28;22;10;4;3;5;8;21;20;24;6;24;11;4;0;1;3;1;46;12;118;29;50
2015-02-01 07:00:00;7;37;19;13;68;54;56;84;61;27;10;5;15;17;3;6;48;86;136;133;263;238;110;13;2;5;12;6;3;48;126;156;133;168;219;171;114;59;3;6;4;9;17;80;164;150;61;26;88;114;39;8;10;13;126;153;107;23;37;53;17;3;2;4;3;6;22;92;204;134;36;24;13;16;11;5;24;5;9;29;28;7;9;5;5;19;21;17;22;10;13;10;15;0;1;4;4;70;10;67;17;27
2015-02-01 08:00:00;16;60;43;29;90;100;107;173;130;54;6;10;32;21;7;8;82;122;277;295;443;364;188;27;4;5;13;15;4;57;186;272;355;359;498;307;253;158;6;4;2;23;44;145;313;313;71;50;205;214;86;15;6;47;227;301;221;58;71;64;39;7;5;3;3;8;25;202;381;215;51;45;22;13;11;5;30;8;7;45;30;17;9;7;7;18;23;20;22;12;18;7;5;0;1;52;7;34;1;37;18;20
